image1,image2,resnet cosine similarity
final_submissions/10/1.jpg,ai/10A_11.png,0.8923373520374298
final_submissions/10/1.jpg,ai/10A_12.png,0.887790709733963
final_submissions/10/1.jpg,ai/10A_13_1.png,0.9076995253562928
final_submissions/10/1.jpg,ai/10A_13_2.png,0.9182726144790648
final_submissions/10/1.jpg,ai/10A_14.png,0.906426966190338
final_submissions/10/1.jpg,ai/10A_15.png,0.8362032771110535
final_submissions/10/1.jpg,ai/10A_16.png,0.8590869009494781
final_submissions/10/1.jpg,ai/10B_11.png,0.8789419233798981
final_submissions/10/1.jpg,ai/10B_12.png,0.8454020619392395
final_submissions/10/1.jpg,ai/10B_13.png,0.871706485748291
final_submissions/10/1.jpg,ai/10B_14.png,0.8837962746620178
final_submissions/10/1.jpg,ai/10B_15.png,0.8788954317569733
final_submissions/10/1.jpg,ai/10B_16.png,0.8934774398803711
final_submissions/10/1.jpg,ai/10B_17.png,0.8973448872566223
final_submissions/10/1.jpg,web/10A_1.jpg,0.890402615070343
final_submissions/10/1.jpg,web/10A_10.png,0.8495157361030579
final_submissions/10/1.jpg,web/10A_2.jpg,0.8881279826164246
final_submissions/10/1.jpg,web/10A_3.jpg,0.8885082900524139
final_submissions/10/1.jpg,web/10A_4.jpg,0.9015491008758544
final_submissions/10/1.jpg,web/10A_5.jpg,0.8391886353492737
final_submissions/10/1.jpg,web/10A_6.jpg,0.8299212455749512
final_submissions/10/1.jpg,web/10A_7.jpg,0.8898367285728455
final_submissions/10/1.jpg,web/10A_8.jpg,0.8353469371795654
final_submissions/10/1.jpg,web/10A_9.jpeg,0.8477297425270081
final_submissions/10/1.jpg,web/10B_1.png,0.8789419233798981
final_submissions/10/1.jpg,web/10B_2.png,0.8454020619392395
final_submissions/10/1.jpg,web/10B_3.png,0.871706485748291
final_submissions/10/1.jpg,web/10B_4.png,0.8837962746620178
final_submissions/10/1.jpg,web/10B_5.png,0.8788954317569733
final_submissions/10/1.jpg,web/10B_6.png,0.8934774398803711
final_submissions/10/1.jpg,web/10B_7.png,0.8973448872566223
final_submissions/10/2.jpg,ai/10A_11.png,0.9054068326950072
final_submissions/10/2.jpg,ai/10A_12.png,0.8915154933929443
final_submissions/10/2.jpg,ai/10A_13_1.png,0.911171019077301
final_submissions/10/2.jpg,ai/10A_13_2.png,0.9118934869766236
final_submissions/10/2.jpg,ai/10A_14.png,0.9076732397079468
final_submissions/10/2.jpg,ai/10A_15.png,0.8101376295089722
